time,t,data/C732_2.csv
2011 W37,2011-09-18,0.0037635667533046785
2011 W38,2011-09-25,0.0038980048559313293
2011 W39,2011-10-02,0.0037656102439029213
2011 W40,2011-10-09,0.003966088460959291
2011 W41,2011-10-16,0.0036120930127099965
2011 W42,2011-10-23,0.005035305618593267
2011 W43,2011-10-30,0.005457856246623965
2011 W44,2011-11-06,0.003947480907146455
2011 W45,2011-11-13,0.0034374531623525516
2011 W46,2011-11-20,0.003772055098866609
2011 W47,2011-11-27,0.004106342652211704
2011 W48,2011-12-04,0.0042184006029979924
2011 W49,2011-12-11,0.004307921210359434
2011 W50,2011-12-18,0.004375533240633962
2011 W51,2011-12-25,0.004599020375868613
2011 W52,2012-01-01,0.004666318022974174
2012 W01,2012-01-08,0.004089464205828151
2012 W02,2012-01-15,0.0049351942282274686
2012 W03,2012-01-22,0.0067139741982048355
2012 W04,2012-01-29,0.007425737692730947
2012 W05,2012-02-05,0.007515258300092396
2012 W06,2012-02-12,0.011917290729770606
2012 W07,2012-02-19,0.013117487775172666
2012 W08,2012-02-26,0.007895878072963016
2012 W09,2012-03-04,0.007408230480009471
2012 W10,2012-03-11,0.009342885554946966
2012 W11,2012-03-18,0.00956605830701266
2012 W12,2012-03-25,0.011167054594942976
2012 W13,2012-04-01,0.010900850646625843
2012 W14,2012-04-08,0.009679373790474784
2012 W15,2012-04-15,0.008746952609234665
2012 W16,2012-04-22,0.007348163645789996
2012 W17,2012-04-29,0.007615782318367452
2012 W18,2012-05-06,0.005482849708556309
2012 W19,2012-05-13,0.005573156273840155
2012 W20,2012-05-20,0.005574099423347037
2012 W21,2012-05-27,0.005485679157076952
2012 W22,2012-06-03,0.0049315198749402475
2012 W23,2012-06-10,0.004976908944958891
2012 W24,2012-06-17,0.004866422910017407
2012 W25,2012-06-24,0.005312139647810868
2012 W26,2012-07-01,0.00514953805296486
2012 W27,2012-07-08,0.005158779608202421
2012 W28,2012-07-15,0.0056038675796579625
2012 W29,2012-07-22,0.006338168417608921
2012 W30,2012-07-29,0.006361020144202721
2012 W31,2012-08-05,0.0063840290623810025
2012 W32,2012-08-12,0.0066521193097119
2012 W33,2012-08-19,0.007363882804238012
2012 W34,2012-08-26,0.007142281968017125
2012 W35,2012-09-02,0.0065212966135282935
2012 W36,2012-09-09,0.006122698053182756
2012 W37,2012-09-16,0.006412068111262652
2012 W38,2012-09-23,0.006123955585858598
2012 W39,2012-09-30,0.005991718165414672
2012 W40,2012-10-07,0.006037578810186756
2012 W41,2012-10-14,0.008505113356511954
2012 W42,2012-10-21,0.01048358558562329
2012 W43,2012-10-28,0.006106291181552641
2012 W44,2012-11-04,0.004796079675962538
2012 W45,2012-11-11,0.0050791948189099975
2012 W46,2012-11-18,0.0052425823716784024
2012 W47,2012-11-25,0.004888272540260148
2012 W48,2012-12-02,0.00580051425184263
2012 W49,2012-12-09,0.006090041501507007
2012 W50,2012-12-16,0.006772541162722398
2012 W51,2012-12-23,0.010255395802152938
2012 W52,2012-12-30,0.012004649952845451
2013 W01,2013-01-06,0.014761135379691929
2013 W02,2013-01-13,0.024273767504690034
2013 W03,2013-01-20,0.024363288112051483
2013 W04,2013-01-27,0.02409708416373435
2013 W05,2013-02-03,0.01631999122368286
2013 W06,2013-02-10,0.012765260732248769
2013 W07,2013-02-17,0.012233324410367948
2013 W08,2013-02-24,0.012544760237119243
2013 W09,2013-03-03,0.008101163732644738
2013 W10,2013-03-10,0.006768676869603928
2013 W11,2013-03-17,0.006413895463432233
2013 W12,2013-03-24,0.006059742823598457
2013 W13,2013-03-31,0.005949571171825933
2013 W14,2013-04-07,0.007306167294136384
2013 W15,2013-04-14,0.008462966362923215
2013 W16,2013-04-21,0.008463437937676656
2013 W17,2013-04-28,0.007575043499389679
2013 W18,2013-05-05,0.009087881507024047
2013 W19,2013-05-12,0.00875469429477031
2013 W20,2013-05-19,0.004733438829547198
2013 W21,2013-05-26,0.004068321937715568
2013 W22,2013-06-02,0.004357691995795464
2013 W23,2013-06-09,0.004736897044405761
2013 W24,2013-06-16,0.005448503347347398
2013 W25,2013-06-23,0.004649105544473602
2013 W26,2013-06-30,0.0037614446669141967
2013 W27,2013-07-07,0.004117955180515179
2013 W28,2013-07-14,0.0041408069071089786
2013 W29,2013-07-21,0.0039866609095781345
2013 W30,2013-07-28,0.004313750398283911
2013 W31,2013-08-04,0.004477295142636797
2013 W32,2013-08-11,0.004277917266671791
2013 W33,2013-08-18,0.0039905906991901385
2013 W34,2013-08-25,0.00408011130655158
2013 W35,2013-09-01,0.0036807267882836454
2013 W36,2013-09-08,0.003815636465663734
2013 W37,2013-09-15,0.004483268422847044
2013 W38,2013-09-22,0.004661366488063052
2013 W39,2013-09-29,0.0071519099525665306
2013 W40,2013-10-06,0.007685575381876638
2013 W41,2013-10-13,0.004486255062952166
2013 W42,2013-10-20,0.004309886105165441
2013 W43,2013-10-27,0.004354960792015122
2013 W44,2013-11-03,0.004667339768273299
2013 W45,2013-11-10,0.005001627321618397
2013 W46,2013-11-17,0.004980033127700435
2013 W47,2013-11-24,0.004981290660376277
2013 W48,2013-12-01,0.005204149029273006
2013 W49,2013-12-08,0.006094482163768573
2013 W50,2013-12-15,0.0066286191678321185
2013 W51,2013-12-22,0.009496638573516614
2013 W52,2013-12-29,0.014342187058805567
2014 W01,2014-01-05,0.017431964492295435
2014 W02,2014-01-12,0.019166298541761037
2014 W03,2014-01-19,0.02241195108021103
2014 W04,2014-01-26,0.027035269962941172
2014 W05,2014-02-02,0.024768842400010267
2014 W06,2014-02-09,0.019613901578568262
2014 W07,2014-02-16,0.01179267710117397
2014 W08,2014-02-23,0.008904163842662873
2014 W09,2014-03-02,0.00881700110906863
2014 W10,2014-03-09,0.008595085889678781
2014 W11,2014-03-16,0.008863176137009675
2014 W12,2014-03-23,0.008819201791251351
2014 W13,2014-03-30,0.008509023497175902
2014 W14,2014-04-06,0.007887566567933633
2014 W15,2014-04-13,0.007755329147489706
2014 W16,2014-04-20,0.007290061706376524
2014 W17,2014-04-27,0.00766848079706442
2014 W18,2014-05-04,0.006913528914702389
2014 W19,2014-05-11,0.006840762310386786
2014 W20,2014-05-18,0.007004778629493114
2014 W21,2014-05-25,0.006694443143833179
2014 W22,2014-06-01,0.006783963751194624
2014 W23,2014-06-08,0.006785221283870466
2014 W24,2014-06-15,0.006808701776802189
2014 W25,2014-06-22,0.006764884622628347
2014 W26,2014-06-29,0.006832496652902871
2014 W27,2014-07-06,0.007144404054407607
2014 W28,2014-07-13,0.0066862822807389165
2014 W29,2014-07-20,0.006923746367693599
2014 W30,2014-07-27,0.0064208642903441845
2014 W31,2014-08-03,0.006303546971127172
2014 W32,2014-08-10,0.006193375319354644
2014 W33,2014-08-17,0.005860974065023311
2014 W34,2014-08-24,0.005794933950593589
2014 W35,2014-08-31,0.005729836985670745
2014 W36,2014-09-07,0.005885712090630872
2014 W37,2014-09-14,0.005531087876043658
2014 W38,2014-09-21,0.0068660374072413224
2014 W39,2014-09-28,0.00702191251220145
2014 W40,2014-10-05,0.005800592847634876
2014 W41,2014-10-12,0.005423745672791774
2014 W42,2014-10-19,0.00504689849794868
2014 W43,2014-10-26,0.0066707465124727985
2014 W44,2014-11-02,0.008197718663411676
2014 W45,2014-11-09,0.008272214375156555
2014 W46,2014-11-16,0.015607520367026586
2014 W47,2014-11-23,0.01991977020336922
2014 W48,2014-11-30,0.023387442755598717
2014 W49,2014-12-07,0.023921422568077784
2014 W50,2014-12-14,0.023388543096690077
2014 W51,2014-12-21,0.021189570372449215
2014 W52,2014-12-28,0.019745863913739347
2015 W01,2015-01-04,0.016524320634558994
2015 W02,2015-01-11,0.012014002852122022
2015 W03,2015-01-18,0.009526131644554705
2015 W04,2015-01-25,0.009038169668432204
2015 W05,2015-02-01,0.013084163159262877
2015 W06,2015-02-08,0.01384037257430075
2015 W07,2015-02-15,0.01255191245421309
2015 W08,2015-02-22,0.00890829012175548
2015 W09,2015-03-01,0.007509343966726333
2015 W10,2015-03-08,0.007399486698122768
2015 W11,2015-03-15,0.0076229738333574194
2015 W12,2015-03-22,0.007534710758671816
2015 W13,2015-03-29,0.006890873677589185
2015 W14,2015-04-05,0.006669272841368298
2015 W15,2015-04-12,0.006581952916189574
2015 W16,2015-04-19,0.007005289502142676
2015 W17,2015-04-26,0.007094338534750676
2015 W18,2015-05-03,0.0066511368623089
2015 W19,2015-05-10,0.007007961759078838
2015 W20,2015-05-17,0.007141771095367566
2015 W21,2015-05-24,0.006765081112108946
2015 W22,2015-05-31,0.006877453446064195
2015 W23,2015-06-07,0.007500639482735744
2015 W24,2015-06-14,0.007612697433522032
2015 W25,2015-06-21,0.008524781953520036
2015 W26,2015-06-28,0.008880663700783092
2015 W27,2015-07-05,0.007481560354169466
2015 W28,2015-07-12,0.007105499137248769
2015 W29,2015-07-19,0.007194548169856773
2015 W30,2015-07-26,0.006818329761351598
2015 W31,2015-08-02,0.006685306382985274
2015 W32,2015-08-09,0.005997180572975363
2015 W33,2015-08-16,0.005865571918869356
2015 W34,2015-08-23,0.005710325580247148
2015 W35,2015-08-26,0.004800284550847387
